textbox2,textbox3,textbox4,Textbox16,Textbox18,textbox5,Textbox15,textbox6,textbox7,textbox8,textbox9,textbox10,textbox11,Textbox17,Textbox30,STORE_CODE,SAP_STORE_CODE,STORE_NAME,ITEM_ID,WAIST,INSEAM,ITEM_DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND_QTY
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137130,36,32,501� LEVI'S�ORIGINAL NIGHT HAWKS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137130,38,32,501� LEVI'S�ORIGINAL NIGHT HAWKS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137130,40,32,501� LEVI'S�ORIGINAL NIGHT HAWKS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137360,29,32,501� LEVI'S�ORIGINAL TURQUOISE RIVET DX,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137360,30,32,501� LEVI'S�ORIGINAL TURQUOISE RIVET DX,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137360,32,32,501� LEVI'S�ORIGINAL TURQUOISE RIVET DX,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,6
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137360,33,32,501� LEVI'S�ORIGINAL TURQUOISE RIVET DX,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,27,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,28,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,29,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,30,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,31,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,32,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,33,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,34,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,36,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,38,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137830,40,32,501� LEVI'S�ORIGINAL OAK NIGHTS,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,28,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,29,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,30,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,31,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,32,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,33,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,34,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,36,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,38,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137850,40,32,501� LEVI'S�ORIGINAL A SOFT SPOT,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137870,31,32,501� LEVI'S�ORIGINAL ANCIENT SPACE OD,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137870,33,32,501� LEVI'S�ORIGINAL ANCIENT SPACE OD,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137870,34,32,501� LEVI'S�ORIGINAL ANCIENT SPACE OD,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137870,36,32,501� LEVI'S�ORIGINAL ANCIENT SPACE OD,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50137870,38,32,501� LEVI'S�ORIGINAL ANCIENT SPACE OD,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,28,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,29,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,30,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,31,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,32,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,33,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,34,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,36,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,38,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50138520,40,32,501� LEVI'S�ORIGINAL VINTAGE AVENUE,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,28,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,29,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,30,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,31,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,32,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,5
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,33,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,34,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,36,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,38,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50514690,40,32,505� REGULAR NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,28,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,29,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,30,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,31,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,32,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,33,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,34,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,36,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,38,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,40,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515500,42,32,505� REGULAR AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515520,29,32,505� REGULAR AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515520,30,32,505� REGULAR AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515520,31,32,505� REGULAR AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,ON_HAND,3
