sku,tmpl_xid,size,inseam,gtin
000LO003302834,tmpl_000LO_0033,28,34,5401231445137
000LO003302835,tmpl_000LO_0033,28,35,4550609566484
000LO003302836,tmpl_000LO_0033,28,36,4550609566491
000LO003302928,tmpl_000LO_0033,29,28,4550609566507
000LO003302929,tmpl_000LO_0033,29,29,4550609566514
000LO003302930,tmpl_000LO_0033,29,30,5401221119338
000LO003302931,tmpl_000LO_0033,29,31,5401231445441
000LO003302932,tmpl_000LO_0033,29,32,5401221051133
000LO003302933,tmpl_000LO_0033,29,33,5401231445472
000LO003302934,tmpl_000LO_0033,29,34,5401231445489
000LO003302935,tmpl_000LO_0033,29,35,5401231445496
000LO003302936,tmpl_000LO_0033,29,36,5401231445809
000LO003303028,tmpl_000LO_0033,30,28,4550609566590
000LO003303029,tmpl_000LO_0033,30,29,4550609566606
000LO003303030,tmpl_000LO_0033,30,30,5401221119345
000LO003303031,tmpl_000LO_0033,30,31,4550609566620
000LO003303032,tmpl_000LO_0033,30,32,5401221051140
000LO003303033,tmpl_000LO_0033,30,33,4550609566644
000LO003303034,tmpl_000LO_0033,30,34,4550609566651
000LO003303035,tmpl_000LO_0033,30,35,5401231461458
000LO003303036,tmpl_000LO_0033,30,36,5401231461472
000LO003303128,tmpl_000LO_0033,31,28,5401231461496
000LO003303129,tmpl_000LO_0033,31,29,5401231462011
000LO003303130,tmpl_000LO_0033,31,30,5401221119352
000LO003303131,tmpl_000LO_0033,31,31,4550609566712
000LO003303132,tmpl_000LO_0033,31,32,5401221051157
000LO003303133,tmpl_000LO_0033,31,33,4550609566736
000LO003303134,tmpl_000LO_0033,31,34,5401231473192
000LO003303135,tmpl_000LO_0033,31,35,5401231475905
000LO003303136,tmpl_000LO_0033,31,36,5401231477268
000LO003303228,tmpl_000LO_0033,32,28,4550609566774
000LO003303229,tmpl_000LO_0033,32,29,5401231477435
000LO003303230,tmpl_000LO_0033,32,30,4550609566798
000LO003303231,tmpl_000LO_0033,32,31,4550609566804
000LO003303232,tmpl_000LO_0033,32,32,5401180879854
000LO003303233,tmpl_000LO_0033,32,33,5401231488707
000LO003303234,tmpl_000LO_0033,32,34,4550609566835
000LO003303235,tmpl_000LO_0033,32,35,5401231500041
000LO003303236,tmpl_000LO_0033,32,36,5401231505619
000LO003303328,tmpl_000LO_0033,33,28,4550609566866
000LO003303329,tmpl_000LO_0033,33,29,5401231514543
000LO003303330,tmpl_000LO_0033,33,30,4550609566880
000LO003303331,tmpl_000LO_0033,33,31,4550609566897
000LO003303332,tmpl_000LO_0033,33,32,4550609566903
000LO003303333,tmpl_000LO_0033,33,33,5401231534145
000LO003303334,tmpl_000LO_0033,33,34,5401221119383
000LO003303335,tmpl_000LO_0033,33,35,4550609566934
000LO003303336,tmpl_000LO_0033,33,36,5401231547114
000LO003303428,tmpl_000LO_0033,34,28,4550609566958
000LO003303429,tmpl_000LO_0033,34,29,5401231553481
000LO003303430,tmpl_000LO_0033,34,30,5401221119390
000LO003303431,tmpl_000LO_0033,34,31,5401231558936
000LO003303432,tmpl_000LO_0033,34,32,5401221051171
000LO003303433,tmpl_000LO_0033,34,33,4550609567009
000LO003303434,tmpl_000LO_0033,34,34,4550609567016
000LO003303435,tmpl_000LO_0033,34,35,5401231567594
000LO003303436,tmpl_000LO_0033,34,36,4550609567030
000LO003303528,tmpl_000LO_0033,35,28,5401231572222
000LO003303529,tmpl_000LO_0033,35,29,5401231573892
000LO003303530,tmpl_000LO_0033,35,30,4550609567061
000LO003303531,tmpl_000LO_0033,35,31,5401231577029
000LO003303532,tmpl_000LO_0033,35,32,5401231577234
000LO003303533,tmpl_000LO_0033,35,33,5401231578804
000LO003303534,tmpl_000LO_0033,35,34,5401231578835
000LO003303535,tmpl_000LO_0033,35,35,5401231578866
000LO003303536,tmpl_000LO_0033,35,36,5401231583198
000LO003303628,tmpl_000LO_0033,36,28,4550609567139
000LO003303629,tmpl_000LO_0033,36,29,5401231587363
000LO003303630,tmpl_000LO_0033,36,30,5401221119413
000LO003303631,tmpl_000LO_0033,36,31,5401231590929
000LO003303632,tmpl_000LO_0033,36,32,4550609567177
000LO003303633,tmpl_000LO_0033,36,33,4550609567184
000LO003303634,tmpl_000LO_0033,36,34,5401221119420
000LO003303635,tmpl_000LO_0033,36,35,4550609567207
000LO003303636,tmpl_000LO_0033,36,36,5401231593920
000LO003303828,tmpl_000LO_0033,38,28,5401231593951
000LO003303829,tmpl_000LO_0033,38,29,4550609567238
000LO003303830,tmpl_000LO_0033,38,30,4550609567245
000LO003303831,tmpl_000LO_0033,38,31,5401231595757
000LO003303832,tmpl_000LO_0033,38,32,5401221119444
000LO003303833,tmpl_000LO_0033,38,33,5401221188730
000LO003303834,tmpl_000LO_0033,38,34,5401221119451
000LO003303835,tmpl_000LO_0033,38,35,4550609567290
000LO003303836,tmpl_000LO_0033,38,36,5401231596198
000LO003304028,tmpl_000LO_0033,40,28,4550609567313
000LO003304029,tmpl_000LO_0033,40,29,4550609567320
000LO003304030,tmpl_000LO_0033,40,30,5401231596914
000LO003304031,tmpl_000LO_0033,40,31,4550609567344
000LO003304032,tmpl_000LO_0033,40,32,4550609567351
000LO003304033,tmpl_000LO_0033,40,33,4550609567368
000LO003304034,tmpl_000LO_0033,40,34,5401221203723
000LO003304035,tmpl_000LO_0033,40,35,5401231597379
000LO003304036,tmpl_000LO_0033,40,36,5401231597393
000LO003304228,tmpl_000LO_0033,42,28,5401231601724
000LO003304229,tmpl_000LO_0033,42,29,4550609567412
000LO003304230,tmpl_000LO_0033,42,30,4550609567429
000LO003304231,tmpl_000LO_0033,42,31,4550609567436
000LO003304232,tmpl_000LO_0033,42,32,5401187477060
000LO003304233,tmpl_000LO_0033,42,33,4550609567450
000LO003304234,tmpl_000LO_0033,42,34,4550609567467
000LO003304235,tmpl_000LO_0033,42,35,5401231609614
000LO003304236,tmpl_000LO_0033,42,36,5401231609621
000LO003304428,tmpl_000LO_0033,44,28,4550609567498
000LO003304429,tmpl_000LO_0033,44,29,4550609567504
000LO003304430,tmpl_000LO_0033,44,30,4550609567511
000LO003304431,tmpl_000LO_0033,44,31,5401231616445
000LO003304432,tmpl_000LO_0033,44,32,5401231616476
000LO003304433,tmpl_000LO_0033,44,33,5401231619606
000LO003304434,tmpl_000LO_0033,44,34,5401231619620
000LO003304435,tmpl_000LO_0033,44,35,4550609567566
000LO003304436,tmpl_000LO_0033,44,36,5401231619668
000LO003702830,tmpl_000LO_0037,28,30,4550609917422
000LO003702832,tmpl_000LO_0037,28,32,5401221051232
000LO003702930,tmpl_000LO_0037,29,30,5401221326675
000LO003702932,tmpl_000LO_0037,29,32,5401221051249
000LO003703030,tmpl_000LO_0037,30,30,5401221326682
000LO003703032,tmpl_000LO_0037,30,32,4550609567610
000LO003703130,tmpl_000LO_0037,31,30,4550609917453
000LO003703132,tmpl_000LO_0037,31,32,4550609567627
000LO003703230,tmpl_000LO_0037,32,30,4550609917460
000LO003703232,tmpl_000LO_0037,32,32,4550609567634
000LO003703332,tmpl_000LO_0037,33,32,4550609567641
000LO003703432,tmpl_000LO_0037,34,32,5401221051287
000LO003703433,tmpl_000LO_0037,34,33,5401221326699
000LO003703434,tmpl_000LO_0037,34,34,5401221224575
000LO003703532,tmpl_000LO_0037,35,32,4550609917507
000LO003703632,tmpl_000LO_0037,36,32,5401221051294
000LO003703633,tmpl_000LO_0037,36,33,5401221326705
000LO003703634,tmpl_000LO_0037,36,34,5401221224582
000LO003703832,tmpl_000LO_0037,38,32,5401221051300
000LO003703833,tmpl_000LO_0037,38,33,5401221326712
000LO003703834,tmpl_000LO_0037,38,34,5401221224599
000LO003704032,tmpl_000LO_0037,40,32,4550609567689
000LO006402730,tmpl_000LO_0064,27,30,5401255391397
000LO006402828,tmpl_000LO_0064,28,28,5401221947207
000LO006402830,tmpl_000LO_0064,28,30,5401255400624
000LO006402832,tmpl_000LO_0064,28,32,5401221990227
000LO006402834,tmpl_000LO_0064,28,34,5401255400648
000LO006402930,tmpl_000LO_0064,29,30,5401221990234
000LO006402932,tmpl_000LO_0064,29,32,4550703415145
000LO006402934,tmpl_000LO_0064,29,34,5401255400679
000LO006403028,tmpl_000LO_0064,30,28,5401255400686
000LO006403029,tmpl_000LO_0064,30,29,5401255400693
000LO006403030,tmpl_000LO_0064,30,30,5401221959378
000LO006403031,tmpl_000LO_0064,30,31,5401255400716
000LO006403032,tmpl_000LO_0064,30,32,4550703415206
000LO006403034,tmpl_000LO_0064,30,34,5401255400730
000LO006403128,tmpl_000LO_0064,31,28,5401255400747
000LO006403130,tmpl_000LO_0064,31,30,5401221990258
000LO006403132,tmpl_000LO_0064,31,32,5401221959392
000LO006403134,tmpl_000LO_0064,31,34,5401255400778
000LO006403136,tmpl_000LO_0064,31,36,5401255400785
000LO006403228,tmpl_000LO_0064,32,28,5401255400792
000LO006403229,tmpl_000LO_0064,32,29,5401255400907
000LO006403230,tmpl_000LO_0064,32,30,5401221990265
000LO006403231,tmpl_000LO_0064,32,31,5401255400921
000LO006403232,tmpl_000LO_0064,32,32,4550703415312
000LO006403234,tmpl_000LO_0064,32,34,5401221959415
000LO006403236,tmpl_000LO_0064,32,36,5401255400952
000LO006403238,tmpl_000LO_0064,32,38,5401255400969
000LO006403328,tmpl_000LO_0064,33,28,5401255400976
000LO006403329,tmpl_000LO_0064,33,29,5401255400983
000LO006403330,tmpl_000LO_0064,33,30,5401255400990
000LO006403332,tmpl_000LO_0064,33,32,5401221959422
000LO006403334,tmpl_000LO_0064,33,34,5401264014287
000LO006403336,tmpl_000LO_0064,33,36,5401255401027
000LO006403428,tmpl_000LO_0064,34,28,5401255401034
000LO006403429,tmpl_000LO_0064,34,29,5401255401041
000LO006403430,tmpl_000LO_0064,34,30,5401255401058
000LO006403431,tmpl_000LO_0064,34,31,5401255401065
000LO006403432,tmpl_000LO_0064,34,32,4550703415459
000LO006403434,tmpl_000LO_0064,34,34,5401221959446
000LO006403436,tmpl_000LO_0064,34,36,5401255401096
000LO006403438,tmpl_000LO_0064,34,38,5401255401102
000LO006403530,tmpl_000LO_0064,35,30,5401255401119
000LO006403532,tmpl_000LO_0064,35,32,5401221990272
000LO006403534,tmpl_000LO_0064,35,34,5401255401133
000LO006403628,tmpl_000LO_0064,36,28,5401255401140
000LO006403629,tmpl_000LO_0064,36,29,5401255401157
000LO006403630,tmpl_000LO_0064,36,30,5401255401164
000LO006403631,tmpl_000LO_0064,36,31,5401255401171
000LO006403632,tmpl_000LO_0064,36,32,5401221959453
000LO006403634,tmpl_000LO_0064,36,34,5401221959460
000LO006403636,tmpl_000LO_0064,36,36,5401255401201
000LO006403638,tmpl_000LO_0064,36,38,5401255401218
000LO006403829,tmpl_000LO_0064,38,29,5401255401225
000LO006403830,tmpl_000LO_0064,38,30,5401255401232
000LO006403831,tmpl_000LO_0064,38,31,5401255401249
000LO006403832,tmpl_000LO_0064,38,32,5401221959477
000LO006403834,tmpl_000LO_0064,38,34,5401221959484
000LO006403836,tmpl_000LO_0064,38,36,5401255401270
000LO006403838,tmpl_000LO_0064,38,38,5401255401287
000LO006404029,tmpl_000LO_0064,40,29,5401255401294
000LO006404030,tmpl_000LO_0064,40,30,5401255401300
000LO006404032,tmpl_000LO_0064,40,32,4550703415695
000LO006404034,tmpl_000LO_0064,40,34,5401255401324
000LO006404230,tmpl_000LO_0064,42,30,5401255401331
000LO006404232,tmpl_000LO_0064,42,32,4550703415725
000LO006404234,tmpl_000LO_0064,42,34,5401255401355
000LO006404430,tmpl_000LO_0064,44,30,5401255401362
000LO006404432,tmpl_000LO_0064,44,32,5401255401379
000LO006502832,tmpl_000LO_0065,28,32,5401221878525
000LO006502932,tmpl_000LO_0065,29,32,4550703415831
000LO006503032,tmpl_000LO_0065,30,32,5401221878556
000LO006503132,tmpl_000LO_0065,31,32,4550703415930
000LO006503232,tmpl_000LO_0065,32,32,5401255401621
000LO006503332,tmpl_000LO_0065,33,32,5401221878617
000LO006503432,tmpl_000LO_0065,34,32,5401255401768
000LO006503632,tmpl_000LO_0065,36,32,5401255401874
000LO006503832,tmpl_000LO_0065,38,32,5401221878716
000LP000002830,tmpl_000LP_0000,28,30,5401180108497
000LP000002832,tmpl_000LP_0000,28,32,4550608235237
000LP000002930,tmpl_000LP_0000,29,30,4550608235305
000LP000002932,tmpl_000LP_0000,29,32,5401180039159
000LP000003030,tmpl_000LP_0000,30,30,5401180069675
000LP000003032,tmpl_000LP_0000,30,32,5401180039166
000LP000003130,tmpl_000LP_0000,31,30,4550608235480
000LP000003132,tmpl_000LP_0000,31,32,5401180039173
000LP000003230,tmpl_000LP_0000,32,30,4550608235572
000LP000003232,tmpl_000LP_0000,32,32,4550608177346
000LP000003330,tmpl_000LP_0000,33,30,4550608235657
000LP000003332,tmpl_000LP_0000,33,32,5401180039180
000LP000003430,tmpl_000LP_0000,34,30,5401180108510
000LP000003432,tmpl_000LP_0000,34,32,4550608235763
000LP000003630,tmpl_000LP_0000,36,30,4550608235923
000LP000003632,tmpl_000LP_0000,36,32,5401180039203
000LP000003830,tmpl_000LP_0000,38,30,5401180333332
000LP000003832,tmpl_000LP_0000,38,32,4550608236036
000LP000004030,tmpl_000LP_0000,40,30,4550608236104
000LP000004032,tmpl_000LP_0000,40,32,5401180108534
000LP000102830,tmpl_000LP_0001,28,30,4550608239396
000LP000102832,tmpl_000LP_0001,28,32,4550608239419
000LP000102930,tmpl_000LP_0001,29,30,4550608239488
000LP000102932,tmpl_000LP_0001,29,32,5401180039234
000LP000103030,tmpl_000LP_0001,30,30,4550608239570
000LP000103032,tmpl_000LP_0001,30,32,5401180039241
000LP000103130,tmpl_000LP_0001,31,30,5401180108572
000LP000103132,tmpl_000LP_0001,31,32,4550608239686
000LP000103230,tmpl_000LP_0001,32,30,4550608239754
000LP000103232,tmpl_000LP_0001,32,32,5401132903798
000LP000103330,tmpl_000LP_0001,33,30,4550608239839
000LP000103332,tmpl_000LP_0001,33,32,4550608239853
000LP000103430,tmpl_000LP_0001,34,30,4550608239921
000LP000103432,tmpl_000LP_0001,34,32,5401180039272
000LP000103630,tmpl_000LP_0001,36,30,5401180108619
000LP000103632,tmpl_000LP_0001,36,32,4550608240125
000LP000103830,tmpl_000LP_0001,38,30,4550608240194
000LP000103832,tmpl_000LP_0001,38,32,5401180039296
000LP000104032,tmpl_000LP_0001,40,32,4550608240309
000LP000202830,tmpl_000LP_0002,28,30,5401180122530
000LP000202832,tmpl_000LP_0002,28,32,4550608236579
000LP000202930,tmpl_000LP_0002,29,30,5401180066575
000LP000202932,tmpl_000LP_0002,29,32,5401180039319
000LP000203030,tmpl_000LP_0002,30,30,5401180066582
000LP000203032,tmpl_000LP_0002,30,32,5401180039326
000LP000203130,tmpl_000LP_0002,31,30,4550608236821
000LP000203132,tmpl_000LP_0002,31,32,4550608236845
000LP000203230,tmpl_000LP_0002,32,30,5401180066605
000LP000203232,tmpl_000LP_0002,32,32,5401132903804
000LP000203330,tmpl_000LP_0002,33,30,5401180122547
000LP000203332,tmpl_000LP_0002,33,32,5401180039340
000LP000203430,tmpl_000LP_0002,34,30,5401180122554
000LP000203432,tmpl_000LP_0002,34,32,4550608237101
000LP000203630,tmpl_000LP_0002,36,30,4550608237262
000LP000203632,tmpl_000LP_0002,36,32,4550608237286
000LP000203830,tmpl_000LP_0002,38,30,4550608237354
000LP000203832,tmpl_000LP_0002,38,32,5401180039371
000LP000204030,tmpl_000LP_0002,40,30,4550608237446
000LP000204032,tmpl_000LP_0002,40,32,4550608237460
000MI0000023,tmpl_000MI_0000,23,,5401180333349
000MI0000024,tmpl_000MI_0000,24,,4550608426314
000MI0000025,tmpl_000MI_0000,25,,4550608426321
000MI0000026,tmpl_000MI_0000,26,,4550608426338
000MI0000027,tmpl_000MI_0000,27,,5401180039395
000MI0000028,tmpl_000MI_0000,28,,5401180171293
000MI0000029,tmpl_000MI_0000,29,,4550608426352
000MI0000030,tmpl_000MI_0000,30,,4550608426369
000MJ0000023,tmpl_000MJ_0000,23,,4550608426475
000MJ0000024,tmpl_000MJ_0000,24,,4550608426482
000MJ0000025,tmpl_000MJ_0000,25,,4550608426499
000MJ0000026,tmpl_000MJ_0000,26,,4550608426505
000MJ0000027,tmpl_000MJ_0000,27,,4550608210708
000MJ0000028,tmpl_000MJ_0000,28,,4550608426512
000MJ0000029,tmpl_000MJ_0000,29,,5401180039463
000MJ0000030,tmpl_000MJ_0000,30,,4550608426536
000MJ0000031,tmpl_000MJ_0000,31,,4550608426543
000MJ0000032,tmpl_000MJ_0000,32,,5401180099818
000MJ0000033,tmpl_000MJ_0000,33,,5401180099825
000MJ0000034,tmpl_000MJ_0000,34,,4550608426574
000MJ0001023,tmpl_000MJ_0001,23,,4550608425386
000MJ0001024,tmpl_000MJ_0001,24,,5401180039609
000MJ0001025,tmpl_000MJ_0001,25,,5401180039616
000MJ0001026,tmpl_000MJ_0001,26,,5401180039623
000MJ0001027,tmpl_000MJ_0001,27,,5401180039630
000MJ0001028,tmpl_000MJ_0001,28,,4550608425423
000MJ0001029,tmpl_000MJ_0001,29,,5401180039654
000MJ0001030,tmpl_000MJ_0001,30,,5401180039661
000MJ0001031,tmpl_000MJ_0001,31,,4550608425454
000MJ0001032,tmpl_000MJ_0001,32,,4550608425461
000MJ0001033,tmpl_000MJ_0001,33,,4550608425478
000MJ0001034,tmpl_000MJ_0001,34,,4550608425485
000MJ0002023,tmpl_000MJ_0002,23,,5401180508686
000MJ0002024,tmpl_000MJ_0002,24,,5401180508693
000MJ0002025,tmpl_000MJ_0002,25,,5401180508709
000MJ0002026,tmpl_000MJ_0002,26,,5401180508716
000MJ0002027,tmpl_000MJ_0002,27,,4550608714060
000MJ0002028,tmpl_000MJ_0002,28,,4550608714077
000MJ0002029,tmpl_000MJ_0002,29,,4550608714084
000MJ0002030,tmpl_000MJ_0002,30,,5401180572830
000MJ0002031,tmpl_000MJ_0002,31,,5401180958009
000MJ0002032,tmpl_000MJ_0002,32,,4550608714114
000MJ0002033,tmpl_000MJ_0002,33,,4550608714121
000MJ0002034,tmpl_000MJ_0002,34,,5401180958023
000MJ0002035,tmpl_000MJ_0002,35,,5401270510711
000MJ0002036,tmpl_000MJ_0002,36,,198402478869
000MJ0004023,tmpl_000MJ_0004,23,,4550609522947
000MJ0004024,tmpl_000MJ_0004,24,,5401221051355
000MJ0004025,tmpl_000MJ_0004,25,,4550609522961
000MJ0004026,tmpl_000MJ_0004,26,,5401221051379
000MJ0004027,tmpl_000MJ_0004,27,,4550609522985
000MJ0004028,tmpl_000MJ_0004,28,,5401221051386
000MJ0004029,tmpl_000MJ_0004,29,,4550609523005
000MJ0004030,tmpl_000MJ_0004,30,,4550609523012
000MJ0004031,tmpl_000MJ_0004,31,,4550609523029
000MJ0004032,tmpl_000MJ_0004,32,,5401221051416
000MJ0004033,tmpl_000MJ_0004,33,,5401221135512
000MJ0004034,tmpl_000MJ_0004,34,,4550609948037
000MJ0008023,tmpl_000MJ_0008,23,,4550609523043
000MJ0008024,tmpl_000MJ_0008,24,,4550609523050
000MJ0008025,tmpl_000MJ_0008,25,,5401221051508
000MJ0008026,tmpl_000MJ_0008,26,,5401221051515
000MJ0008027,tmpl_000MJ_0008,27,,5401180879892
000MJ0008028,tmpl_000MJ_0008,28,,4550609523098
000MJ0008029,tmpl_000MJ_0008,29,,4550609523104
000MJ0008030,tmpl_000MJ_0008,30,,4550609523111
000MJ0008031,tmpl_000MJ_0008,31,,5401221203754
000MJ0008032,tmpl_000MJ_0008,32,,4550609523135
000MJ0008033,tmpl_000MJ_0008,33,,5401239749671
000MJ0008034,tmpl_000MJ_0008,34,,4550609946194
000MJ0009023,tmpl_000MJ_0009,23,,5401231908403
000MJ0009024,tmpl_000MJ_0009,24,,5401221051621
000MJ0009025,tmpl_000MJ_0009,25,,4550609523166
000MJ0009026,tmpl_000MJ_0009,26,,4550609523173
000MJ0009027,tmpl_000MJ_0009,27,,4550609523180
000MJ0009028,tmpl_000MJ_0009,28,,5401221051652
000MJ0009029,tmpl_000MJ_0009,29,,5401221135529
000MJ0009030,tmpl_000MJ_0009,30,,5401221135536
000MJ0009031,tmpl_000MJ_0009,31,,4550609523227
000MJ0009032,tmpl_000MJ_0009,32,,5401221135550
000MJ0009033,tmpl_000MJ_0009,33,,5401221135567
000MJ0009034,tmpl_000MJ_0009,34,,4550609946217
000MJ0016024,tmpl_000MJ_0016,24,,4550703083672
000MJ0016025,tmpl_000MJ_0016,25,,5401221443204
000MJ0016026,tmpl_000MJ_0016,26,,4550703083696
000MJ0016027,tmpl_000MJ_0016,27,,5401221355989
000MJ0016028,tmpl_000MJ_0016,28,,5401221443228
000MJ0016029,tmpl_000MJ_0016,29,,4550703083719
000MJ0016030,tmpl_000MJ_0016,30,,5401221443242
000MJ0017024,tmpl_000MJ_0017,24,,5401221443280
000MJ0017025,tmpl_000MJ_0017,25,,5401221443297
000MJ0017026,tmpl_000MJ_0017,26,,5401221443303
000MJ0017027,tmpl_000MJ_0017,27,,4550703024774
000MJ0017028,tmpl_000MJ_0017,28,,4550703083641
000MJ0017029,tmpl_000MJ_0017,29,,4550703083658
000MJ0017030,tmpl_000MJ_0017,30,,4550703249016
000MS00170L,tmpl_000MS_0017,L,,5401221119550
000MS00170M,tmpl_000MS_0017,M,,5401221098442
000MS00170S,tmpl_000MS_0017,S,,4550609939080
000MS00170XL,tmpl_000MS_0017,XL,,5401221119574
000MS00170XXL,tmpl_000MS_0017,XXL,,5401221119581
000MU00000L,tmpl_000MU_0000,L,,5401180122738
000MU00000M,tmpl_000MU_0000,M,,5401180108640
000MU00000S,tmpl_000MU_0000,S,,5401180036554
000MU00000XS,tmpl_000MU_0000,XS,,5401180108657
000MU00030L,tmpl_000MU_0003,L,,5401180352661
000MU00030M,tmpl_000MU_0003,M,,5401180171323
000MU00030S,tmpl_000MU_0003,S,,5401180036561
000MU00030XS,tmpl_000MU_0003,XS,,5401180171330
000MU00030XXS,tmpl_000MU_0003,XXS,,5401180615117
000O000010L,tmpl_000O0_0001,L,,5401180015719
000O000010M,tmpl_000O0_0001,M,,4550608491664
000O000010S,tmpl_000O0_0001,S,,5401132903866
000O000010XS,tmpl_000O0_0001,XS,,5401180039876
000O000030L,tmpl_000O0_0003,L,,5401180039883
000O000030M,tmpl_000O0_0003,M,,5401180039890
000O000030S,tmpl_000O0_0003,S,,4550608649638
000O000030XL,tmpl_000O0_0003,XL,,5401180039906
000O000030XS,tmpl_000O0_0003,XS,,4550608649652
000OF0000023,tmpl_000OF_0000,23,,5401180087457
000OF0000024,tmpl_000OF_0000,24,,5401180087464
000OF0000025,tmpl_000OF_0000,25,,4550608426109
000OF0000026,tmpl_000OF_0000,26,,4550608426116
000OF0000027,tmpl_000OF_0000,27,,5401180087488
000OF0000028,tmpl_000OF_0000,28,,5401180087495
000OF0000029,tmpl_000OF_0000,29,,4550608426130
000OF0000030,tmpl_000OF_0000,30,,4550608426147
000OF0000031,tmpl_000OF_0000,31,,4550608426154
000OF0000032,tmpl_000OF_0000,32,,5401180087532
000OH00000L,tmpl_000OH_0000,L,,4550608664921
000OH00000M,tmpl_000OH_0000,M,,4550608664938
000OH00000S,tmpl_000OH_0000,S,,5401180039944
000OH00000XS,tmpl_000OH_0000,XS,,4550608664952
000OQ00000OS,tmpl_000OQ_0000,OS,,4550608174963
000OR00000OS,tmpl_000OR_0000,OS,,4550608174970
000RM00020L,tmpl_000RM_0002,L,,5401180108718
000RM00020M,tmpl_000RM_0002,M,,5401180108725
000RM00020S,tmpl_000RM_0002,S,,5401180040230
000RM00020XS,tmpl_000RM_0002,XS,,5401180122752
000RY000002XL,tmpl_000RY_0000,2XL,,5401231744797
000RY000003XL,tmpl_000RY_0000,3XL,,5401231765433
000RY00000L,tmpl_000RY_0000,L,,4550608402936
000RY00000M,tmpl_000RY_0000,M,,5401180040278
000RY00000S,tmpl_000RY_0000,S,,5401180159000
000RY00000XL,tmpl_000RY_0000,XL,,4550608402950
000RY00000XS,tmpl_000RY_0000,XS,,4550608402967
000RY00000XXL,tmpl_000RY_0000,XXL,,4550608402974
000RY00000XXS,tmpl_000RY_0000,XXS,,5401221051669
000RY00010L,tmpl_000RY_0001,L,,4550608403414
000RY00010M,tmpl_000RY_0001,M,,4550608217585
000RY00010S,tmpl_000RY_0001,S,,4550608403421
000RY00010XL,tmpl_000RY_0001,XL,,5401180108763
000RY00010XS,tmpl_000RY_0001,XS,,5401180559442
000RY00010XXL,tmpl_000RY_0001,XXL,,5401180108770
000RY000202XL,tmpl_000RY_0002,2XL,,5401221620872
000RY000203XL,tmpl_000RY_0002,3XL,,4550608403087
000RY00020L,tmpl_000RY_0002,L,,5401180040285
000RY00020M,tmpl_000RY_0002,M,,4550608217691
000RY00020S,tmpl_000RY_0002,S,,5401180040308
000RY00020XL,tmpl_000RY_0002,XL,,4550608403117
000RY00020XS,tmpl_000RY_0002,XS,,4550608403124
000RY00020XXL,tmpl_000RY_0002,XXL,,4550608403131
000RY00020XXS,tmpl_000RY_0002,XXS,,5401221051676
000RY00030L,tmpl_000RY_0003,L,,4550608403018
000RY00030M,tmpl_000RY_0003,M,,4550608217707
000RY00030S,tmpl_000RY_0003,S,,5401180099986
000RY00030XL,tmpl_000RY_0003,XL,,5401180099993
000RY00030XS,tmpl_000RY_0003,XS,,4550608403049
000RY00030XXL,tmpl_000RY_0003,XXL,,5401180100002
000RY00040L,tmpl_000RY_0004,L,,5401180159048
000RY00040M,tmpl_000RY_0004,M,,5401180040346
000RY00040S,tmpl_000RY_0004,S,,5401180159055
000RY00040XL,tmpl_000RY_0004,XL,,5401180159062
000RY00040XS,tmpl_000RY_0004,XS,,4550608403605
000RY00040XXL,tmpl_000RY_0004,XXL,,4550608403612
000RY00070L,tmpl_000RY_0007,L,,5401180549900
000RY00070M,tmpl_000RY_0007,M,,5401180363513
000RY00070S,tmpl_000RY_0007,S,,5401180549917
000RY00070XL,tmpl_000RY_0007,XL,,5401180549924
000RY00070XS,tmpl_000RY_0007,XS,,5401180712809
